Song_Name,Album_name,Artist_name,Album_album_type,Album_id,Album_image,Album_label,Album_popularity,Album_release,Album_total_tracks,Artist_followers,Artist_genres,Artist_id,Artist_images,Artist_popularity,Song_Explicit,Song_Top_Tags_lfm,Song_acousticness,Song_danceability,Song_duration_ms,Song_energy,Song_id,Song_instrumentalness,Song_key,Song_liveness,Song_loudness,Song_mode,Song_popularity,Song_speechiness,Song_tempo,Song_time_signature,Song_track_number,Song_valence,Artist_image
Ela Senta Gostoso Ela Vai no Pau,Ela Senta Gostoso Ela Vai no Pau,Mc Gw,single,7nqRcbd3xomKpEnnro57su,https://i.scdn.co/image/ab67616d0000b2730ccb5d7e3a73d2a0f44ad7c0,Ritmo dos Fluxos Records,53,2021-09-11,1,1367510,"['funk carioca', 'funk ostentacao', 'funk paulista']",0f1IECbrVV952unZkzrsg2,,66,True,,0.347,0.946,169846,0.735,4orniJk7zCe01GO1tItkcp,0.00105,11,0.131,-1.661,0,60,0.0639,129.988,4,1,0.969,https://i.scdn.co/image/ab6761610000e5eb33d1e735e4128989439e8fd5
Mega do Dj Piu 2.0,Mega do Dj Piu 2.0,DJ Piu,single,2ClYO7CmWVmF4TXi3VvmsC,https://i.scdn.co/image/ab67616d0000b2733a8754ed348097b717034e05,BIG MUSIC,36,2021-08-13,1,74159,['funk carioca'],1pJmGoAf22z9Yrp35lRFzI,,45,True,,0.35,0.952,152000,0.743,6sI5RqShh685ERMx3gHQ42,0.0,1,0.112,-0.364,1,43,0.161,130.008,4,1,0.459,https://i.scdn.co/image/ab6761610000e5eb5e6d08b76c94fc9d458685d3
Quarentena ao Contrário,Quarentena ao Contrário,Open Farra,single,5bHxAgOfIgOTjg2fBwIoxI,https://i.scdn.co/image/ab67616d0000b27321b6af7a032bc60bc83233a3,Na Records,32,2021-11-05,1,627,['funk pop'],0D4LYipHaJ94liNYD1x2n4,,23,False,,0.322,0.681,149950,0.779,7bkV2MOqCRlKkKpyxH3mMx,0.0,8,0.0937,-3.565,1,39,0.148,170.293,4,1,0.841,https://i.scdn.co/image/ab6761610000e5eb62b495e6a308ba7bf4c53774
Yhwh (Tiro as Sandálias),Seu Amor Me Persegue,Casa Worship,album,7xpQEMY3V6DS5gSG5fGojj,https://i.scdn.co/image/ab67616d0000b2739a20b922eb27734c7e2ec51b,PART PRODUÇÕES,51,2021-10-24,8,518149,"['adoracao', 'brazilian gospel']",4bqKmu3kRUl6X7pTl1CuVs,,64,False,,0.00634,0.295,590074,0.771,2h1kx0c4cFUwcvRw1QpgLA,5.18e-06,8,0.381,-7.779,0,47,0.075,136.085,4,3,0.122,https://i.scdn.co/image/ab6761610000e5eb6f5e49ab86827a5c85a4f4d2
Filho - Ao Vivo,Gabriel Guedes (Ao Vivo),Gabriel Guedes de Almeida,album,4BrsoV9CkEuZsHN0LssDZs,https://i.scdn.co/image/ab67616d0000b273d36d1867598e4b0ccd52b043,Onimusic,50,2021-11-09,7,697305,"['adoracao', 'brazilian gospel']",5ETTRSAa5g5uIMNOgqnJPB,,65,False,,0.527,0.495,245137,0.466,38OaqEhCVWslQIPxSlcHkV,0.0,2,0.111,-6.933,1,44,0.0323,125.736,4,4,0.346,https://i.scdn.co/image/ab6761610000e5eb422c4458947d8018ecd52043
Toma Sua Cavalona - Remix Funk,Toma Sua Cavalona (Remix Funk),Mc Jacaré,single,6g3IKWJzRKsPqrdFTn1Iff,https://i.scdn.co/image/ab67616d0000b2731d13a7188b4c8b06c61019fa,Som Livre,43,2021-10-06,1,84871,"['arrochadeira', 'funk 150 bpm', 'funk carioca', 'trap funk']",6qrqAYlS6lUj2BVXax7SZW,,58,False,,0.43,0.919,89111,0.888,1JrDfVvKtTVkgsOQ60F9cs,0.000673,7,0.104,-0.681,1,50,0.213,135.239,4,1,0.724,https://i.scdn.co/image/ab6761610000e5eb5b8a22409e50f84bb28b8466
Lombradão,Lombradão,Mc Jacaré,single,5uJ6d3oXN1NnZLu9Jxsh0L,https://i.scdn.co/image/ab67616d0000b273d2fa0b1642bfbd80c2487fdd,Som Livre,56,2021-08-27,1,84871,"['arrochadeira', 'funk 150 bpm', 'funk carioca', 'trap funk']",6qrqAYlS6lUj2BVXax7SZW,,58,True,,0.279,0.919,123697,0.332,10L5MDuR6Arqcr67iDbf2T,7.31e-05,2,0.164,-3.929,1,63,0.542,129.897,4,1,0.852,https://i.scdn.co/image/ab6761610000e5eb5b8a22409e50f84bb28b8466
Mega Funk Chave do Corolla,Mega Funk Chave do Corolla,DJ Weslley Oliveira,single,2MXGGLDgHxDEfNEmvFkAWS,https://i.scdn.co/image/ab67616d0000b273359461f146818a5f07827e2f,iMusics,35,2021-09-18,1,81,[],4fkh7rRC1VZihvJH7d0t9W,,27,True,,0.123,0.901,423393,0.553,1mf9qLorLMiSnAGZhPGS23,2.4e-05,2,0.122,-6.763,1,41,0.0709,124.018,4,1,0.424,https://i.scdn.co/image/ab6761610000e5eb7f6a51f39c4efcd84815c205
MEGA AQUECIMENTO PRA ELAS DANÇAR,MEGA AQUECIMENTO PRA ELAS DANÇAR,Dj Elltinho,single,5sZTy3D97OkSivnq2RMLC0,https://i.scdn.co/image/ab67616d0000b273050b6b77e481e4cd89dac804,Elltinho Records,19,2021-08-03,1,356,['rave funk'],59xKDktvGiVxIauIpdGIRC,,22,False,,0.22,0.89,171692,0.535,7f71OAXzQHwpAevLJnkZ6f,0.589,11,0.0786,-8.169,0,26,0.0779,130.015,4,1,0.774,https://i.scdn.co/image/ab6761610000e5ebc1d55613e5b2131c197431ca
Quem tem silicone Vem balançando o peito,Quem tem silicone Vem balançando o peito,Dj Elltinho,single,3aRUF3SvOiXAJQFLpGbDQL,https://i.scdn.co/image/ab67616d0000b273f3a6bb48bbd34c0a489707a0,Independent,21,2021-11-29,1,356,['rave funk'],59xKDktvGiVxIauIpdGIRC,,22,False,,0.149,0.723,180923,0.385,2RnXEXwaGZ17q5PQ653jXc,0.0,10,0.0981,-9.002,0,28,0.394,130.122,4,1,0.644,https://i.scdn.co/image/ab6761610000e5ebc1d55613e5b2131c197431ca
PROSTITUTO VAGABUNDO - QUE PORRA DE NAMORAR,PROSTITUTO VAGABUNDO - QUE PORRA DE NAMORAR,Mc Delux,single,6drm8MXSUN7yj3ZcXPxHZK,https://i.scdn.co/image/ab67616d0000b2735ff1f969b5572fac86bb287a,iMusics,27,2021-11-13,1,13781,"['funk carioca', 'funk mandelao']",3l4fsEzoeabsET7ddv0lZW,,68,True,,0.658,0.944,180965,0.837,5un0elkVNL3iP76ygxpB41,0.0,5,0.17,3.727,0,34,0.256,130.027,4,1,0.767,https://i.scdn.co/image/ab67616d0000b2736a7966cdc6e1f40e4103951a
Oh Mãe Como a Isabela Tá no Baile,Oh Mãe Como a Isabela Tá no Baile,Patrick DJ,single,2n6NTXIruoigtwAZ3iHR71,https://i.scdn.co/image/ab67616d0000b2737d8e31ef1cfdad76b1d3fee3,Midia para Artistas,8,2021-11-25,1,285,[],3GqXVw652gT1gSj8B3P27Y,,44,False,,0.164,0.836,118911,0.797,1E0r9U6vEgZx8RfgNTYkeP,0.0929,8,0.142,-6.558,1,14,0.152,128.242,4,1,0.773,https://i.scdn.co/image/ab6761610000e5ebdf44b5c94294f28d79203a0a
Oh Mãe Como a Isabela Tá no Baile!,Oh Mãe Como a Isabela Tá no Baile!,Patrick DJ,single,2jz1QHcfYiYr07nKh5SATr,https://i.scdn.co/image/ab67616d0000b2738d3fb37cb20785f8e64d7f6a,Midia para Artistas,43,2022-02-17,1,285,[],3GqXVw652gT1gSj8B3P27Y,,44,False,,0.164,0.836,118911,0.797,3iNdGhUP8PHeo41bnRt61Y,0.0929,8,0.142,-6.558,1,50,0.152,128.242,4,1,0.773,https://i.scdn.co/image/ab6761610000e5ebdf44b5c94294f28d79203a0a
Jogando o Bundão,Jogando o Bundão,MC Stamm,single,64wheaZxaTYF5Ixjx9XfhR,https://i.scdn.co/image/ab67616d0000b2735c1f006ab09be4f08952444f,MC Stamm,26,2021-11-25,1,475,[],18Sujqp5qqzhAgmevtfaax,,19,True,,0.61,0.624,167100,0.603,5UzlnaXvfnuRPnPRRnz5pV,0.0,9,0.0779,-3.366,0,32,0.0462,125.02,4,1,0.938,https://i.scdn.co/image/ab6761610000e5eb7520e9f9f8be252c42016064
MT-VAI CORRER PERIGO--PRAS NOVINHAS DO TIKTOK,MT-VAI CORRER PERIGO--PRAS NOVINHAS DO TIKTOK,DJ RN DU SD,single,6UPpDJsIcwckyODPvVsC70,https://i.scdn.co/image/ab67616d0000b273f48d4d1a3178fa37dd0d6271,iMusics,52,2021-11-09,1,225,[],0LkJ41IfX9XFcZwtpGVc5I,,43,True,,0.0704,0.814,228923,0.635,2unbNed6euCztSWVsV8Dar,0.0158,6,0.215,-4.224,0,59,0.105,140.924,4,1,0.694,https://i.scdn.co/image/ab67616d0000b273f48d4d1a3178fa37dd0d6271
Na Frente do Paredão - Medley,Na Frente do Paredão - Medley,MC C4,single,5zusHDWA31hJQETRtyINML,https://i.scdn.co/image/ab67616d0000b27354d9af4fcea6bba6325ff75d,iMusics,38,2021-09-30,1,935,[],3pyz96JCKHG8Z68MfuzGoo,,44,True,,0.456,0.934,310727,0.772,4B0vWDzd4vFwyd7OrrfIuw,0.0104,1,0.0838,-7.823,1,45,0.421,130.044,4,1,0.584,https://i.scdn.co/image/ab6761610000e5ebb4876ef71dabdeb3c0e96f8b
Show de Solteiro,Show de Solteiro,Nilson Neto,single,2xWZM4FpM3ruAYmqNkookj,https://i.scdn.co/image/ab67616d0000b27343445d76d3d418272bcfa98e,Nilson Neto,50,2021-12-03,1,5237,[],2D9AauR2GiC99uhbtBJJeN,,40,True,,0.151,0.787,151499,0.805,14thjibrTAtkiIjomyzcqr,0.0,4,0.266,-4.573,0,57,0.0379,138.026,4,1,0.886,https://i.scdn.co/image/ab6761610000e5ebeba80802d949dd6752098028
Muita Falta,"Pra Beber Chorando, Pt. 1",Os Parazim,single,3fZBgg444oXiSf6lEpNxLp,https://i.scdn.co/image/ab67616d0000b2737015ee897f9270d271db6496,Winner Records,52,2021-12-03,5,46042,"['forro', 'sertanejo pop']",0jhNzTzC1CZaf2FFgBVCMT,,59,False,,0.398,0.389,154600,0.803,6tIrDTNaWAmTb8fGf6FOZ8,0.0,1,0.0705,-2.093,1,41,0.0432,153.459,4,1,0.447,https://i.scdn.co/image/ab6761610000e5eb314af87928f6aecbf004ac02
Psy Desande,Illusionize's Universe,illusionize,album,05oCgxniFylp61DlWDXC9Q,https://i.scdn.co/image/ab67616d0000b2731a60d4ac760a98f5f4ea3194,Elevation,51,2021-10-22,12,256086,"['brazilian bass', 'brazilian edm', 'brazilian house']",3RloA7E4XMItSP4FjMBv3L,,60,False,,0.0409,0.715,172625,0.444,1YbRqNcJ6og9lMs31NflV8,0.549,2,0.0728,-9.918,1,41,0.0632,125.044,4,6,0.375,https://i.scdn.co/image/ab6761610000e5eb3e3b33495b0aa11299eca3fe
Innina Tora,Innina Tora,illusionize,single,29ONuHdlqweRwB2ZacNt1f,https://i.scdn.co/image/ab67616d0000b2732bde2b111c7570b66877f93b,Elevation,41,2022-02-18,1,256086,"['brazilian bass', 'brazilian edm', 'brazilian house']",3RloA7E4XMItSP4FjMBv3L,,60,False,,0.0123,0.825,210210,0.568,02p45cOidnOJvpM0AKLh5N,0.308,1,0.239,-6.71,0,48,0.0551,126.992,4,1,0.144,https://i.scdn.co/image/ab6761610000e5eb3e3b33495b0aa11299eca3fe
Forçado,Forçado,Bomtalvão,single,1o2HFkxBTTUNh9BWirvFob,https://i.scdn.co/image/ab67616d0000b2736595590f3aceef8af112e942,Lucas Montalvão,42,2021-12-15,1,7144,[],3UJhp2e2nxQYWu2xzf8Ml7,,32,False,,0.238,0.674,160874,0.582,0b1ZHMz8iKncr74By8WFci,0.0,0,0.13,-7.915,0,49,0.0595,119.941,4,1,0.562,https://i.scdn.co/image/ab67616d0000b2736595590f3aceef8af112e942
Toma Distraída,Toma Distraída,Henrique Silva,single,7ygLdeeHsGO5f8fwD8pLPe,https://i.scdn.co/image/ab67616d0000b273015dc58a753296dafa416362,Henrique Silva,31,2021-11-26,1,149,[],00QlTdML746BdBc3UTNWCV,,32,False,,0.301,0.56,145663,0.908,6dsImuz8LHp5pFWdXxsFhp,2.49e-05,2,0.0619,-3.506,0,38,0.0367,171.953,4,1,0.949,https://i.scdn.co/image/ab6761610000e5eb9906632d0fe605a434ae6150
"VOU TE CATUCAR LOMBRADÃO NA ONDA, TOMA SUA CAVALONA","VOU TE CATUCAR LOMBRADÃO NA ONDA, TOMA SUA CAVALONA",DJ WL DO MVP,single,5FiCOkRGAOCZucQ6dPWvuK,https://i.scdn.co/image/ab67616d0000b273b1692c85114096798f827ae6,iMusics,38,2021-10-03,1,133,[],3eBv1MFoJmw38CxopWKwAH,,36,True,,0.378,0.93,207231,0.546,7hYsY0OZQcKldGgCJ14C56,0.00993,10,0.129,-2.019,1,45,0.397,130.03,4,1,0.897,https://i.scdn.co/image/ab6761610000e5eb5738cffeaad27508f6b982ad
Até Que Eu Não Consiga Mais Ficar de Pé - Ao Vivo,Até Que Eu Não Consiga Mais Ficar de Pé (Ao Vivo),Daniel Berg,single,4UNtxZtFa5QuR0TfiaYhwh,https://i.scdn.co/image/ab67616d0000b2731c9ae3f49078416353983e09,Isca Music,49,2021-12-07,1,1940,['brazilian gospel'],6f6c5Sgxd8tgjl7Rm94gT3,,42,False,,0.192,0.408,454813,0.773,0Z6zHFnPyk99YnJCz7GM5b,0.000869,1,0.382,-7.597,1,56,0.0442,141.969,4,1,0.41,https://i.scdn.co/image/ab6761610000e5ebacd44bf58fc98ab527ade72d
Right,Right,Gusty,single,0L8ZP2EPdFMajIq4LusPRU,https://i.scdn.co/image/ab67616d0000b273aeedfdf8bfe71e435dd6ac06,Green Deep Collective,32,2021-12-03,2,2649,"['brazilian bass', 'brazilian edm']",1EGzWaoNjgTZAYZgB1EwxW,,35,False,,0.194,0.904,185366,0.811,5OpVpfxcFIO4oqcll6Y5Q4,0.405,4,0.337,-4.648,0,39,0.0838,123.03,4,1,0.645,https://i.scdn.co/image/ab6761610000e5ebc609a6ddec6e782d59edea12
Arrocha Do 50Cent,Baile do Beckeer,Mister Beckeer,album,3ERybLi1nwOnHB7MGaK3yM,https://i.scdn.co/image/ab67616d0000b273ae03419a892a868c4c0c6ca9,IPS PRODUTORA,47,2021-09-15,15,845,[],3sFXYlbK7XCHbshiG6lk3h,,37,True,,0.15,0.874,194258,0.888,7yFHjMiPEMZCQOpUmowCLc,0.000113,9,0.04,-3.245,1,47,0.376,160.03,4,1,0.84,https://i.scdn.co/image/ab6761610000e5ebf743ce88eebae1a47a0bacd3
"Mina Maluca, Vai Dançar Pelada","Mina Maluca, Vai Dançar Pelada",Mc Laureta,single,27CCIwoVC0KWJOov4oR6dy,https://i.scdn.co/image/ab67616d0000b273d5688c2ca5adc45d5732c48b,DC MUSIC,33,2021-02-21,1,941,[],38Yog5iHQZZ7BCeR7uvudl,,45,True,,0.84,0.881,168923,0.224,1H6IVvtAyU5kPXllNUeRfm,5.52e-06,6,0.1,-6.849,1,40,0.419,130.042,4,1,0.413,https://i.scdn.co/image/ab6761610000e5eb82b137f770243c320f496022
PROVOCAR,PROVOCAR,Vitor Arouche,single,7BUTFyoEgSkIpFFkEnVZp5,https://i.scdn.co/image/ab67616d0000b2730851df6392c0346b1f2c289f,iMusics,45,2022-01-14,1,1367,[],0ggr4SPCJfsH7tpVRJYIe5,,39,False,,0.115,0.902,191533,0.61,41jQfB3GkTXKFSEAtzt5tB,0.000901,6,0.199,-5.755,0,52,0.106,134.016,4,1,0.338,https://i.scdn.co/image/ab6761610000e5ebd5daced680d425dc9f520404
5 da Manhã,5 da Manhã,MC Levin,single,6GABOafWjmRiqWpbgdiztT,https://i.scdn.co/image/ab67616d0000b273c66f8f5867fca06f0ea86b1e,GMusic,49,2022-01-27,1,398256,['funk carioca'],0guw2RGoUqaWKpoCY5DzWY,,69,False,,0.238,0.786,156000,0.742,6h3a2DeHezR6TNjEvVpmXM,0.0,5,0.208,-4.292,1,56,0.0574,130.021,4,1,0.663,https://i.scdn.co/image/ab6761610000e5eb562df545d6b5e2d737d577d2
Lágrimas,QVVJFA?,Baco Exu do Blues,album,5HE9DhP8b3m3LmShTreEvq,https://i.scdn.co/image/ab67616d0000b2739ba77e3ca38205c4dbfc5e8b,Baco Exu Do Blues,80,2022-01-26,12,832340,"['pop rap brasileiro', 'rap baiano', 'trap brasileiro']",78nr1pVnDR7qZH6QbVMYZf,,73,False,,0.899,0.622,177273,0.287,3PWfXDkLIqfbTdEyv812za,0.000962,11,0.104,-12.578,0,69,0.147,87.798,4,9,0.27,https://i.scdn.co/image/ab6761610000e5eb450994398f9bd7aa598bf3b6
Estilo Cachorro,Estilo Cachorro,Pedro Bernadino,single,3IKuGRcQZDansP16lbAFyV,https://i.scdn.co/image/ab67616d0000b273e1fbc19c60c2c62675a2e004,Dubaiano’s Music,39,2022-02-04,1,973,[],1vonmFcNGoktRyXK2R1FHj,,35,False,,0.383,0.746,133800,0.659,4QPClXJStPeDdCGV57lOnO,0.00206,0,0.0883,-10.659,1,46,0.0388,150.03,4,1,0.887,https://i.scdn.co/image/ab6761610000e5eb2ad0c0ff5d00c3196b8704e9
Mtg A Melhor Que Tem,Mtg A Melhor Que Tem,Dj Kl Original,single,6ys2jf9h98xFSWqO6JsBSD,https://i.scdn.co/image/ab67616d0000b27340af791effcfd7f09f2f4fb4,Dj Kl Original,35,2022-01-07,1,159,[],14zn7KuBGuqQ4uwVg58k2C,,26,True,,0.114,0.725,107077,0.428,5A2TVZcToAEX9QYA0ifSGH,0.0376,9,0.108,-5.692,1,42,0.325,76.178,5,1,0.505,https://i.scdn.co/image/ab6761610000e5eb2455022f6ab9d044bf3678c4
O Grave Anuncia,O Grave Anuncia,MC WM,single,2VrL3Qi3fM8Cbmd2jRVN6Q,https://i.scdn.co/image/ab67616d0000b273436674f2801e8c49d945e44b,WM Brazil,41,2022-02-11,1,3298692,['funk carioca'],14D0I0RYqvIorkPL2EWoQh,,60,False,,0.0811,0.96,142080,0.771,5aPlRv3jtG35HrNg3sLplD,6.56e-06,4,0.185,-3.825,1,48,0.0692,124.999,4,1,0.646,https://i.scdn.co/image/ab6761610000e5eb6359bf972466f77070564453
Lado Emocional - Ao Vivo,Buteco in Boston (Ao Vivo),Gusttavo Lima,album,1AebCIKwFh7upRidnha8yo,https://i.scdn.co/image/ab67616d0000b273fefe16e6d6e3edef4be12e0f,Sony Music Entertainment,83,2021-12-16,20,15082739,"['arrocha', 'sertanejo', 'sertanejo universitario']",7MiDcPa6UiV3In7lIM71IN,,84,False,,0.357,0.692,184390,0.789,2NfBCZEiVBY9VvuRWd9WYT,0.0,8,0.861,-4.171,0,63,0.0533,142.906,4,9,0.511,https://i.scdn.co/image/ab6761610000e5ebf891132e76d4a3b7c344223b
Paz da Minha Alma,Paz da Minha Alma,Jessé Aguiar,single,73dZVCXiDBA0fLQCOdxM4l,https://i.scdn.co/image/ab67616d0000b2736b6bc864488674ccde985b56,Todah Music,52,2022-01-28,2,128989,['brazilian gospel'],0g4xsygciHCrujQzdXUudC,,61,False,,0.382,0.458,278032,0.38,4vsYsMvuNNl8CRhxVqz9z7,0.0,7,0.141,-8.651,1,58,0.0276,93.851,4,1,0.474,https://i.scdn.co/image/ab6761610000e5eb1368089da7a2d3aaa3d16c3f
Ily,Ily,sofi frozza,single,66lnwqrH113PHR2tGXoya7,https://i.scdn.co/image/ab67616d0000b27389723e58cfeca681bbc5aef3,Sofi Frozza,56,2022-02-11,1,27992,[],7ycozuv4AEKRZ85WLz6tEy,,48,False,,0.452,0.567,201990,0.333,0S8OkXHUuSHKyCTKomDxaw,0.583,7,0.127,-16.84,1,63,0.0502,119.986,3,1,0.201,https://i.scdn.co/image/ab6761610000e5eb40a6361b6032aeb4875495d3
Bundão Descendo,Bundão Descendo,Rick Rastro,single,6MDfWoNICT2uOsoIMS9DOy,https://i.scdn.co/image/ab67616d0000b2732d7ed5c991268a1baf30d1d9,Rick Rastro,39,2022-01-13,1,758,[],1N7kfPBmqOQFi3tQNHpX46,,48,False,,0.509,0.949,117354,0.664,0ECIswxPBjtLiZYXD3HzHg,0.000339,9,0.659,-5.602,0,46,0.472,127.974,4,1,0.964,https://i.scdn.co/image/ab6761610000e5eb4039d9662b2c7ae8dd1d4e46
MEGA FUNK - TU TAVA NA REVOADA,MEGA FUNK - TU TAVA NA REVOADA,DJ Bratti SC,single,71qkir4LyNB4b2INC0hv4r,https://i.scdn.co/image/ab67616d0000b27319d2ce03ce3f3eef70c0a8b9,iMusics,40,2021-08-07,1,6169,['mega funk'],5y7mDNlFbmL1LYSwMSeY4U,,48,True,,0.0819,0.877,346825,0.591,7EZRqISIyChwzHvg3SrzrP,5.51e-05,0,0.0793,-7.5,0,47,0.402,125.983,4,1,0.517,https://i.scdn.co/image/ab6761610000e5eb672fb880f83c24fa8ea321e1
Quem Vai Mandar É a Multidão - Ao Vivo,Cultura Que Resiste! (Ao Vivo no Bumbódromo),Boi Bumbá Caprichoso,album,2AHJThmFjvMeOUTNOc0Dvh,https://i.scdn.co/image/ab67616d0000b27322767378eb23c08176127552,Boi Bumbá Caprichoso,35,2021-07-26,19,12532,['musica popular amazonense'],0FMV4DOyK9yxgyn0FupBXk,,41,False,,0.106,0.639,204848,0.841,111qdQ1sK0a1b49SLvDi7V,0.0,11,0.087,-4.401,0,29,0.0619,94.974,4,1,0.803,https://i.scdn.co/image/ab6761610000e5eb039fddf79528916b32842ff7
Eu Sou a Santa,Eu Sou a Santa,Ideal Banda,single,6B9J6zYqXxZRqvZUBf8CuI,https://i.scdn.co/image/ab67616d0000b2731405250afd511e603b5d7674,Sua Música,27,2021-07-02,1,11609,"['forro manauara', 'musica popular amazonense']",5x1X6tMrU5IyYoX8Ro7ey8,,41,False,,0.444,0.818,146964,0.727,0fQXOzoLc8659Jn8yyQqaX,0.0,9,0.281,-3.822,1,34,0.238,150.953,4,1,0.818,https://i.scdn.co/image/ab6761610000e5ebe8445c1f085c0657a378eaed
Marginal,Aperta a Braba,Forró di Respeito,album,6EyGxKoK1hnh4f3khbneim,https://i.scdn.co/image/ab67616d0000b273cc5caffa65f6f5b34365bafd,KaylonStudios,32,2020-06-30,16,2382,['forro manauara'],1bRnEB9kQWNQS2ZqRcHa2R,,29,True,,0.723,0.786,195419,0.78,3mDTU3Znt0dEIPbCC3wcjF,0.0,11,0.349,-2.899,1,30,0.272,124.806,4,1,0.874,https://i.scdn.co/image/ab67616d0000b273cc5caffa65f6f5b34365bafd
Ela Vem,Forró na Pegada Xperience,Forró na Pegada,album,4prWPxq38CSZ74JPhFmX1l,https://i.scdn.co/image/ab67616d0000b273a3359d31f4682eed1244c6a3,KaylonStudios,33,2020-03-09,17,6839,['forro manauara'],1DbyawMbFgohkYC9A2f6zK,,35,False,,0.255,0.732,157013,0.762,29sUhUrLFTLRKPBcXb8vBZ,0.0,11,0.0731,-2.197,1,33,0.0881,124.814,4,16,0.833,https://i.scdn.co/image/ab6761610000e5eb0a82002cb1ae3e38308d7f77
Pegar Toda Mulher,Quarentena Sua Safada,Forró Festança,album,5YaSvDRXwdiT4fa3w6zJlA,https://i.scdn.co/image/ab67616d0000b2734ed2ed8fba1e403d15bba262,KaylonStudios,30,2020-09-10,19,5358,['forro manauara'],6HA9MbaJM689BaTmx2MHdR,,35,False,,0.572,0.807,102819,0.457,5n5J4NvpAWBlQca0OWfmDb,0.0,8,0.18,-8.617,1,31,0.219,133.5,4,5,0.863,https://i.scdn.co/image/ab67616d0000b2732fea444e874b5df220f531cd
Só Papai / Vai Correndo Atrás / Bota pra Moer / Jogando Gelo / Paga Minha Faculdade / Eu Vou Fazer uma Banda / Festa na Piscina / Pistoleira / Zoar e Beber - Ao Vivo,Rilex (Ao Vivo),George Japa,album,7fheDt5muzoMtomcgFcDFT,https://i.scdn.co/image/ab67616d0000b27326494b5dc2f1d77039b86099,George Japa,28,2020-12-01,11,3542,"['forro manauara', 'musica popular amazonense']",55byrAnZecC2ayVYVihw9b,,30,False,,0.613,0.511,463351,0.798,0wirWACOyvBwpHF8mOnVaF,0.0,0,0.196,-4.057,1,31,0.276,83.071,4,11,0.595,https://i.scdn.co/image/ab6761610000e5eb188a3beb3120808a0906522e
Tudo no Sigilo,Banda Meu Xodó,Banda Meu Xodó Manaus,single,3OqJiZhJT2yl8FE9qMklKR,https://i.scdn.co/image/ab67616d0000b273498e7654b251a933948d1e8d,Banda Meu Xodó Manaus,2,2020-09-01,5,709,[],3wYBbEnaXuBUmGi6lT33Qs,,0,True,,0.552,0.809,132200,0.482,7nI3Ux0hjfdAo16w0qYzSS,0.0,5,0.207,-8.276,0,2,0.125,132.299,4,2,0.842,
Desce pro Play,Banda Meu Xodó,Banda Meu Xodó,single,4Q2AXwSnLQekjwlIE6cvNc,https://i.scdn.co/image/ab67616d0000b2737df449e2b6b082dd2a8d34b6,Administração Mídias Brasil,32,2020-08-17,5,605,['forro manauara'],0Dv7Q8VjY9xCOZQzW3nL4Y,,23,False,,0.437,0.802,140041,0.469,3Bf9uzMJ4K9dJCSrlQyGZw,0.0,11,0.369,-9.211,0,31,0.138,149.325,4,1,0.787,https://i.scdn.co/image/ab67616d0000b2737df449e2b6b082dd2a8d34b6
Tudo no Sigilo,Banda Meu Xodó,Banda Meu Xodó,single,4Q2AXwSnLQekjwlIE6cvNc,https://i.scdn.co/image/ab67616d0000b2737df449e2b6b082dd2a8d34b6,Administração Mídias Brasil,32,2020-08-17,5,605,['forro manauara'],0Dv7Q8VjY9xCOZQzW3nL4Y,,23,False,,0.592,0.769,132248,0.473,38XSJEMOBt1qGMJvUrYJFi,0.0,5,0.308,-8.62,0,32,0.173,132.436,4,2,0.885,https://i.scdn.co/image/ab67616d0000b2737df449e2b6b082dd2a8d34b6
Reza Aí,Botequím da Sofrência - Vol 01,Guto Lima,album,7o2u41mrxeNO6IBqCoJKUa,https://i.scdn.co/image/ab67616d0000b27327a1e3cd18cf7697c6f22fad,Lucynha Produções e Eventos,22,2019-01-04,30,7694,['musica popular amazonense'],0LhPEujxC1P7TpgQR9tHjV,,32,False,,0.164,0.697,213081,0.902,0CPRTQF9bT08u8heKhMKSN,0.0,4,0.0516,-1.127,1,19,0.0428,149.912,4,19,0.834,https://i.scdn.co/image/ab67616d0000b2732c839689edc6a0f7bf49c431
Ritmo Quente,Caprichoso 97 - O Boi De Parintins,Boi Bumbá Caprichoso,album,63J5yLoM1Sk7IBf2sBzzMB,https://i.scdn.co/image/ab67616d0000b27398f13747def0a958d2caebae,Universal Music Ltda.,27,1997-02-03,14,399,['musica popular amazonense'],4RixFNfPLhbXw0a1j43GOf,,23,False,,0.323,0.672,252467,0.625,27sMgZgVssgpIQ62eZWskg,0.0,10,0.0622,-7.384,1,30,0.0433,94.097,4,10,0.871,https://i.scdn.co/image/ab67616d0000b273c7b272dce14e722e767f41e7
Bicho-Homem,85 Anos De Cultura,Boi Bumbá Caprichoso,album,4poHxDKO5hFFiS6ZWHZdec,https://i.scdn.co/image/ab67616d0000b273c7b272dce14e722e767f41e7,Universal Music Ltda.,28,1998-01-05,16,399,['musica popular amazonense'],4RixFNfPLhbXw0a1j43GOf,,23,False,,0.224,0.633,208200,0.721,6BjnIfaTTm4hgMNHWiZ7dB,9.61e-06,8,0.447,-9.721,1,25,0.0476,99.496,4,15,0.652,https://i.scdn.co/image/ab67616d0000b273c7b272dce14e722e767f41e7
